,²çäººæ¬¡,ºçäººæ¬¡
2023/10/20 9:20,179,363
2023/10/20 9:30,179,363
2023/10/20 9:40,179,363
2023/10/20 9:50,179,363
2023/10/20 10:00,129,243
2023/10/20 10:10,129,243
2023/10/20 10:20,129,243
2023/10/20 10:30,129,243
2023/10/20 10:40,129,243
2023/10/20 10:50,129,243
2023/10/20 11:00,147,238
2023/10/20 11:10,147,238
2023/10/20 11:20,147,238
2023/10/20 11:30,147,238
2023/10/20 11:40,147,238
2023/10/20 11:50,147,238
2023/10/20 12:00,253,273
2023/10/20 12:10,253,273
2023/10/20 12:20,253,273
2023/10/20 12:30,253,273
2023/10/20 12:40,253,273
2023/10/20 12:50,253,273
2023/10/20 13:00,251,239
2023/10/20 13:10,251,239
2023/10/20 13:20,251,239
2023/10/20 13:30,251,239
2023/10/20 13:40,251,239
2023/10/20 13:50,251,239
2023/10/20 14:00,260,223
2023/10/20 14:10,260,223
2023/10/20 14:20,260,223
2023/10/20 14:30,260,223
2023/10/20 14:40,260,223
2023/10/20 14:50,260,223
2023/10/20 15:00,277,187
2023/10/20 15:10,277,187
2023/10/20 15:20,277,187
2023/10/20 15:30,277,187
2023/10/20 15:40,277,187
2023/10/20 15:50,277,187
2023/10/20 16:00,386,248
2023/10/20 16:10,386,248
2023/10/20 16:20,386,248
2023/10/20 16:30,386,248
2023/10/20 16:40,386,248
2023/10/20 16:50,386,248
2023/10/20 17:00,594,410
2023/10/20 17:10,594,410
2023/10/20 17:20,594,410
2023/10/20 17:30,594,410
2023/10/20 17:40,594,410
2023/10/20 17:50,594,410
2023/10/20 18:00,696,502
2023/10/20 18:10,696,502
2023/10/20 18:20,696,502
2023/10/20 18:30,696,502
2023/10/20 18:40,696,502
2023/10/20 18:50,696,502
2023/10/20 19:00,431,344
2023/10/20 19:10,431,344
2023/10/20 19:20,431,344
2023/10/20 19:30,431,344
2023/10/20 19:40,431,344
2023/10/20 19:50,431,344
2023/10/20 20:00,316,199
2023/10/20 20:10,316,199
2023/10/20 20:20,316,199
2023/10/20 20:30,316,199
2023/10/20 20:40,316,199
2023/10/20 20:50,316,199
2023/10/20 21:00,331,198
2023/10/20 21:10,331,198
2023/10/20 21:20,331,198
2023/10/20 21:30,331,198
2023/10/20 21:40,331,198
2023/10/20 21:50,331,198
2023/10/20 22:00,351,208
2023/10/20 22:10,351,208
2023/10/20 22:20,351,208
2023/10/20 22:30,351,208
2023/10/20 22:40,351,208
2023/10/20 22:50,351,208
2023/10/20 23:00,168,86
2023/10/20 23:10,168,86
2023/10/20 23:20,168,86
2023/10/20 23:30,168,86
2023/10/20 23:40,168,86
2023/10/20 23:50,168,86
2023/10/21 0:00,52,48
2023/10/21 0:10,52,48
2023/10/21 0:20,52,48
2023/10/21 0:30,52,48
2023/10/21 0:40,52,48
2023/10/21 0:50,52,48
2023/10/21 1:00,1,0
2023/10/21 1:10,1,0
2023/10/21 1:20,1,0
2023/10/21 1:30,1,0
2023/10/21 1:40,1,0
2023/10/21 1:50,1,0
2023/10/21 2:00,1,0
2023/10/21 2:10,1,0
2023/10/21 2:20,1,0
2023/10/21 2:30,1,0
2023/10/21 2:40,1,0
2023/10/21 2:50,1,0
2023/10/21 3:00,1,0
2023/10/21 3:10,1,0
2023/10/21 3:20,1,0
2023/10/21 3:30,1,0
2023/10/21 3:40,1,0
2023/10/21 3:50,1,0
2023/10/21 4:00,1,0
2023/10/21 4:10,1,0
2023/10/21 4:20,1,0
2023/10/21 4:30,1,0
2023/10/21 4:40,1,0
2023/10/21 4:50,1,0
2023/10/21 5:00,0,0
2023/10/21 5:10,0,0
2023/10/21 5:20,0,0
2023/10/21 5:30,0,0
2023/10/21 5:40,0,0
2023/10/21 5:50,0,0
2023/10/21 6:00,40,39
2023/10/21 6:10,40,39
2023/10/21 6:20,40,39
2023/10/21 6:30,40,39
2023/10/21 6:40,40,39
2023/10/21 6:50,40,39
2023/10/21 7:00,73,90
2023/10/21 7:10,73,90
2023/10/21 7:20,73,90
2023/10/21 7:30,73,90
2023/10/21 7:40,73,90
2023/10/21 7:50,73,90
2023/10/21 8:00,120,250
2023/10/21 8:10,120,250
2023/10/21 8:20,120,250
2023/10/21 8:30,120,250
2023/10/21 8:40,120,250
2023/10/21 8:50,120,250
2023/10/21 9:00,143,203
2023/10/21 9:10,143,203
2023/10/21 9:20,143,203
2023/10/21 9:30,143,203
2023/10/21 9:40,143,203
2023/10/21 9:50,143,203
2023/10/21 10:00,172,181
2023/10/21 10:10,172,181
2023/10/21 10:20,172,181
2023/10/21 10:30,172,181
2023/10/21 10:40,172,181
2023/10/21 10:50,172,181
2023/10/21 11:00,201,238
2023/10/21 11:10,201,238
2023/10/21 11:20,201,238
2023/10/21 11:30,201,238
2023/10/21 11:40,201,238
2023/10/21 11:50,201,238
2023/10/21 12:00,243,315
2023/10/21 12:10,243,315
2023/10/21 12:20,243,315
2023/10/21 12:30,243,315
2023/10/21 12:40,243,315
2023/10/21 12:50,243,315
2023/10/21 13:00,287,259
2023/10/21 13:10,287,259
2023/10/21 13:20,287,259
2023/10/21 13:30,287,259
2023/10/21 13:40,287,259
2023/10/21 13:50,287,259
2023/10/21 14:00,301,266
2023/10/21 14:10,301,266
2023/10/21 14:20,301,266
2023/10/21 14:30,301,266
2023/10/21 14:40,301,266
2023/10/21 14:50,301,266
2023/10/21 15:00,268,290
2023/10/21 15:10,268,290
2023/10/21 15:20,268,290
2023/10/21 15:30,268,290
2023/10/21 15:40,268,290
2023/10/21 15:50,268,290
2023/10/21 16:00,304,322
2023/10/21 16:10,304,322
2023/10/21 16:20,304,322
2023/10/21 16:30,304,322
2023/10/21 16:40,304,322
2023/10/21 16:50,304,322
2023/10/21 17:00,420,396
2023/10/21 17:10,420,396
2023/10/21 17:20,420,396
2023/10/21 17:30,420,396
2023/10/21 17:40,420,396
2023/10/21 17:50,420,396
2023/10/21 18:00,411,381
2023/10/21 18:10,411,381
2023/10/21 18:20,411,381
2023/10/21 18:30,411,381
2023/10/21 18:40,411,381
2023/10/21 18:50,411,381
2023/10/21 19:00,299,246
2023/10/21 19:10,299,246
2023/10/21 19:20,299,246
2023/10/21 19:30,299,246
2023/10/21 19:40,299,246
2023/10/21 19:50,299,246
2023/10/21 20:00,269,205
2023/10/21 20:10,269,205
2023/10/21 20:20,269,205
2023/10/21 20:30,269,205
2023/10/21 20:40,269,205
2023/10/21 20:50,269,205
2023/10/21 21:00,259,210
2023/10/21 21:10,259,210
2023/10/21 21:20,259,210
2023/10/21 21:30,259,210
2023/10/21 21:40,259,210
2023/10/21 21:50,259,210
2023/10/21 22:00,241,184
2023/10/21 22:10,241,184
2023/10/21 22:20,241,184
2023/10/21 22:30,241,184
2023/10/21 22:40,241,184
2023/10/21 22:50,241,184
2023/10/21 23:00,132,83
2023/10/21 23:10,132,83
2023/10/21 23:20,132,83
2023/10/21 23:30,132,83
2023/10/21 23:40,132,83
2023/10/21 23:50,132,83
2023/10/22 0:00,28,24
2023/10/22 0:10,28,24
2023/10/22 0:20,28,24
2023/10/22 0:30,28,24
2023/10/22 0:40,28,24
2023/10/22 0:50,28,24
2023/10/22 1:00,0,0
2023/10/22 1:10,0,0
2023/10/22 1:20,0,0
2023/10/22 1:30,0,0
2023/10/22 1:40,0,0
2023/10/22 1:50,0,0
2023/10/22 2:00,0,0
2023/10/22 2:10,0,0
2023/10/22 2:20,0,0
2023/10/22 2:30,0,0
2023/10/22 2:40,0,0
2023/10/22 2:50,0,0
2023/10/22 3:00,0,0
2023/10/22 3:10,0,0
2023/10/22 3:20,0,0
2023/10/22 3:30,0,0
2023/10/22 3:40,0,0
2023/10/22 3:50,0,0
2023/10/22 4:00,0,0
2023/10/22 4:10,0,0
2023/10/22 4:20,0,0
2023/10/22 4:30,0,0
2023/10/22 4:40,0,0
2023/10/22 4:50,0,0
2023/10/22 5:00,0,0
2023/10/22 5:10,0,0
2023/10/22 5:20,0,0
2023/10/22 5:30,0,0
2023/10/22 5:40,0,0
2023/10/22 5:50,0,0
2023/10/22 6:00,34,34
2023/10/22 6:10,34,34
2023/10/22 6:20,34,34
2023/10/22 6:30,34,34
2023/10/22 6:40,34,34
2023/10/22 6:50,34,34
2023/10/22 7:00,62,94
2023/10/22 7:10,62,94
2023/10/22 7:20,62,94
2023/10/22 7:30,62,94
2023/10/22 7:40,62,94
2023/10/22 7:50,62,94
2023/10/22 8:00,94,188
2023/10/22 8:10,94,188
2023/10/22 8:20,94,188
2023/10/22 8:30,94,188
2023/10/22 8:40,94,188
2023/10/22 8:50,94,188
2023/10/22 9:00,114,186
2023/10/22 9:10,114,186
2023/10/22 9:20,114,186
2023/10/22 9:30,114,186
2023/10/22 9:40,114,186
2023/10/22 9:50,114,186
2023/10/22 10:00,129,184
2023/10/22 10:10,129,184
2023/10/22 10:20,129,184
2023/10/22 10:30,129,184
2023/10/22 10:40,129,184
2023/10/22 10:50,129,184
2023/10/22 11:00,172,260
2023/10/22 11:10,172,260
2023/10/22 11:20,172,260
2023/10/22 11:30,172,260
2023/10/22 11:40,172,260
2023/10/22 11:50,172,260
2023/10/22 12:00,224,370
2023/10/22 12:10,224,370
2023/10/22 12:20,224,370
2023/10/22 12:30,224,370
2023/10/22 12:40,224,370
2023/10/22 12:50,224,370
2023/10/22 13:00,269,382
2023/10/22 13:10,269,382
2023/10/22 13:20,269,382
2023/10/22 13:30,269,382
2023/10/22 13:40,269,382
2023/10/22 13:50,269,382
2023/10/22 14:00,274,249
2023/10/22 14:10,274,249
2023/10/22 14:20,274,249
2023/10/22 14:30,274,249
2023/10/22 14:40,274,249
2023/10/22 14:50,274,249
2023/10/22 15:00,248,282
2023/10/22 15:10,248,282
2023/10/22 15:20,248,282
2023/10/22 15:30,248,282
2023/10/22 15:40,248,282
2023/10/22 15:50,248,282
2023/10/22 16:00,415,290
2023/10/22 16:10,415,290
2023/10/22 16:20,415,290
2023/10/22 16:30,415,290
2023/10/22 16:40,415,290
2023/10/22 16:50,415,290
2023/10/22 17:00,470,355
2023/10/22 17:10,470,355
2023/10/22 17:20,470,355
2023/10/22 17:30,470,355
2023/10/22 17:40,470,355
2023/10/22 17:50,470,355
2023/10/22 18:00,367,311
2023/10/22 18:10,367,311
2023/10/22 18:20,367,311
2023/10/22 18:30,367,311
2023/10/22 18:40,367,311
2023/10/22 18:50,367,311
2023/10/22 19:00,280,260
2023/10/22 19:10,280,260
2023/10/22 19:20,280,260
2023/10/22 19:30,280,260
2023/10/22 19:40,280,260
2023/10/22 19:50,280,260
2023/10/22 20:00,230,195
2023/10/22 20:10,230,195
2023/10/22 20:20,230,195
2023/10/22 20:30,230,195
2023/10/22 20:40,230,195
2023/10/22 20:50,230,195
2023/10/22 21:00,197,207
2023/10/22 21:10,197,207
2023/10/22 21:20,197,207
2023/10/22 21:30,197,207
2023/10/22 21:40,197,207
2023/10/22 21:50,197,207
2023/10/22 22:00,146,138
2023/10/22 22:10,146,138
2023/10/22 22:20,146,138
2023/10/22 22:30,146,138
2023/10/22 22:40,146,138
2023/10/22 22:50,146,138
2023/10/22 23:00,83,60
2023/10/22 23:10,83,60
2023/10/22 23:20,83,60
2023/10/22 23:30,83,60
2023/10/22 23:40,83,60
2023/10/22 23:50,83,60
2023/10/23 0:00,36,22
2023/10/23 0:10,36,22
2023/10/23 0:20,36,22
2023/10/23 0:30,36,22
2023/10/23 0:40,36,22
2023/10/23 0:50,36,22
2023/10/23 1:00,2,0
2023/10/23 1:10,2,0
2023/10/23 1:20,2,0
2023/10/23 1:30,2,0
2023/10/23 1:40,2,0
2023/10/23 1:50,2,0
2023/10/23 2:00,2,0
2023/10/23 2:10,2,0
2023/10/23 2:20,2,0
2023/10/23 2:30,2,0
2023/10/23 2:40,2,0
2023/10/23 2:50,2,0
2023/10/23 3:00,2,0
2023/10/23 3:10,2,0
2023/10/23 3:20,2,0
2023/10/23 3:30,2,0
2023/10/23 3:40,2,0
2023/10/23 3:50,2,0
2023/10/23 4:00,2,0
2023/10/23 4:10,2,0
2023/10/23 4:20,2,0
2023/10/23 4:30,2,0
2023/10/23 4:40,2,0
2023/10/23 4:50,2,0
2023/10/23 5:00,0,0
2023/10/23 5:10,0,0
2023/10/23 5:20,0,0
2023/10/23 5:30,0,0
2023/10/23 5:40,0,0
2023/10/23 5:50,0,0
2023/10/23 6:00,51,62
2023/10/23 6:10,51,62
2023/10/23 6:20,51,62
2023/10/23 6:30,51,62
2023/10/23 6:40,51,62
2023/10/23 6:50,51,62
2023/10/23 7:00,159,310
2023/10/23 7:10,159,310
2023/10/23 7:20,159,310
2023/10/23 7:30,159,310
2023/10/23 7:40,159,310
2023/10/23 7:50,159,310
2023/10/23 8:00,255,530
2023/10/23 8:10,255,530
2023/10/23 8:20,255,530
2023/10/23 8:30,255,530
2023/10/23 8:40,255,530
2023/10/23 8:50,255,530
2023/10/23 9:00,172,379
2023/10/23 9:10,172,379
2023/10/23 9:20,172,379
2023/10/23 9:30,172,379
2023/10/23 9:40,172,379
2023/10/23 9:50,172,379
2023/10/23 10:00,120,242
2023/10/23 10:10,120,242
2023/10/23 10:20,120,242
2023/10/23 10:30,120,242
2023/10/23 10:40,120,242
2023/10/23 10:50,120,242
2023/10/23 11:00,121,230
2023/10/23 11:10,121,230
2023/10/23 11:20,121,230
2023/10/23 11:30,121,230
2023/10/23 11:40,121,230
2023/10/23 11:50,121,230
2023/10/23 12:00,184,253
2023/10/23 12:10,184,253
2023/10/23 12:20,184,253
2023/10/23 12:30,184,253
2023/10/23 12:40,184,253
2023/10/23 12:50,184,253
2023/10/23 13:00,195,213
2023/10/23 13:10,195,213
2023/10/23 13:20,195,213
2023/10/23 13:30,195,213
2023/10/23 13:40,195,213
2023/10/23 13:50,195,213
2023/10/23 14:00,161,208
2023/10/23 14:10,161,208
2023/10/23 14:20,161,208
2023/10/23 14:30,161,208
2023/10/23 14:40,161,208
2023/10/23 14:50,161,208
2023/10/23 15:00,198,178
2023/10/23 15:10,198,178
2023/10/23 15:20,198,178
2023/10/23 15:30,198,178
2023/10/23 15:40,198,178
2023/10/23 15:50,198,178
2023/10/23 16:00,278,192
2023/10/23 16:10,278,192
2023/10/23 16:20,278,192
2023/10/23 16:30,278,192
2023/10/23 16:40,278,192
2023/10/23 16:50,278,192
2023/10/23 17:00,500,322
2023/10/23 17:10,500,322
2023/10/23 17:20,500,322
2023/10/23 17:30,500,322
2023/10/23 17:40,500,322
2023/10/23 17:50,500,322
2023/10/23 18:00,551,363
2023/10/23 18:10,551,363
2023/10/23 18:20,551,363
2023/10/23 18:30,551,363
2023/10/23 18:40,551,363
2023/10/23 18:50,551,363
2023/10/23 19:00,338,242
2023/10/23 19:10,338,242
2023/10/23 19:20,338,242
2023/10/23 19:30,338,242
2023/10/23 19:40,338,242
2023/10/23 19:50,338,242
2023/10/23 20:00,243,155
2023/10/23 20:10,243,155
2023/10/23 20:20,243,155
2023/10/23 20:30,243,155
2023/10/23 20:40,243,155
2023/10/23 20:50,243,155
2023/10/23 21:00,241,140
2023/10/23 21:10,241,140
2023/10/23 21:20,241,140
2023/10/23 21:30,241,140
2023/10/23 21:40,241,140
2023/10/23 21:50,241,140
2023/10/23 22:00,216,112
2023/10/23 22:10,216,112
2023/10/23 22:20,216,112
2023/10/23 22:30,216,112
2023/10/23 22:40,216,112
2023/10/23 22:50,216,112
2023/10/23 23:00,96,38
2023/10/23 23:10,96,38
2023/10/23 23:20,96,38
2023/10/23 23:30,96,38
2023/10/23 23:40,96,38
2023/10/23 23:50,96,38
2023/10/24 0:00,37,14
2023/10/24 0:10,37,14
2023/10/24 0:20,37,14
2023/10/24 0:30,37,14
2023/10/24 0:40,37,14
2023/10/24 0:50,37,14
2023/10/24 1:00,1,0
2023/10/24 1:10,1,0
2023/10/24 1:20,1,0
2023/10/24 1:30,1,0
2023/10/24 1:40,1,0
2023/10/24 1:50,1,0
2023/10/24 2:00,1,0
2023/10/24 2:10,1,0
2023/10/24 2:20,1,0
2023/10/24 2:30,1,0
2023/10/24 2:40,1,0
2023/10/24 2:50,1,0
2023/10/24 3:00,1,0
2023/10/24 3:10,1,0
2023/10/24 3:20,1,0
2023/10/24 3:30,1,0
2023/10/24 3:40,1,0
2023/10/24 3:50,1,0
2023/10/24 4:00,1,0
2023/10/24 4:10,1,0
2023/10/24 4:20,1,0
2023/10/24 4:30,1,0
2023/10/24 4:40,1,0
2023/10/24 4:50,1,0
2023/10/24 5:00,0,0
2023/10/24 5:10,0,0
2023/10/24 5:20,0,0
2023/10/24 5:30,0,0
2023/10/24 5:40,0,0
2023/10/24 5:50,0,0
2023/10/24 6:00,50,65
2023/10/24 6:10,50,65
2023/10/24 6:20,50,65
2023/10/24 6:30,50,65
2023/10/24 6:40,50,65
2023/10/24 6:50,50,65
2023/10/24 7:00,157,332
2023/10/24 7:10,157,332
2023/10/24 7:20,157,332
2023/10/24 7:30,157,332
2023/10/24 7:40,157,332
2023/10/24 7:50,157,332
2023/10/24 8:00,287,518
2023/10/24 8:10,287,518
2023/10/24 8:20,287,518
2023/10/24 8:30,287,518
2023/10/24 8:40,287,518
2023/10/24 8:50,287,518
2023/10/24 9:00,190,421
2023/10/24 9:10,190,421
2023/10/24 9:20,190,421
2023/10/24 9:30,190,421
2023/10/24 9:40,190,421
2023/10/24 9:50,190,421
2023/10/24 10:00,124,247
2023/10/24 10:10,124,247
2023/10/24 10:20,124,247
2023/10/24 10:30,124,247
2023/10/24 10:40,124,247
2023/10/24 10:50,124,247
2023/10/24 11:00,145,237
2023/10/24 11:10,145,237
2023/10/24 11:20,145,237
2023/10/24 11:30,145,237
2023/10/24 11:40,145,237
2023/10/24 11:50,145,237
2023/10/24 12:00,192,274
2023/10/24 12:10,192,274
2023/10/24 12:20,192,274
2023/10/24 12:30,192,274
2023/10/24 12:40,192,274
2023/10/24 12:50,192,274
2023/10/24 13:00,206,228
2023/10/24 13:10,206,228
2023/10/24 13:20,206,228
2023/10/24 13:30,206,228
2023/10/24 13:40,206,228
2023/10/24 13:50,206,228
2023/10/24 14:00,187,213
2023/10/24 14:10,187,213
2023/10/24 14:20,187,213
2023/10/24 14:30,187,213
2023/10/24 14:40,187,213
2023/10/24 14:50,187,213
2023/10/24 15:00,222,184
2023/10/24 15:10,222,184
2023/10/24 15:20,222,184
2023/10/24 15:30,222,184
2023/10/24 15:40,222,184
2023/10/24 15:50,222,184
2023/10/24 16:00,313,207
2023/10/24 16:10,313,207
2023/10/24 16:20,313,207
2023/10/24 16:30,313,207
2023/10/24 16:40,313,207
2023/10/24 16:50,313,207
2023/10/24 17:00,540,332
2023/10/24 17:10,540,332
2023/10/24 17:20,540,332
2023/10/24 17:30,540,332
2023/10/24 17:40,540,332
2023/10/24 17:50,540,332
2023/10/24 18:00,594,398
2023/10/24 18:10,594,398
2023/10/24 18:20,594,398
2023/10/24 18:30,594,398
2023/10/24 18:40,594,398
2023/10/24 18:50,594,398
2023/10/24 19:00,368,241
2023/10/24 19:10,368,241
2023/10/24 19:20,368,241
2023/10/24 19:30,368,241
2023/10/24 19:40,368,241
2023/10/24 19:50,368,241
2023/10/24 20:00,257,142
2023/10/24 20:10,257,142
2023/10/24 20:20,257,142
2023/10/24 20:30,257,142
2023/10/24 20:40,257,142
2023/10/24 20:50,257,142
2023/10/24 21:00,242,161
2023/10/24 21:10,242,161
2023/10/24 21:20,242,161
2023/10/24 21:30,242,161
2023/10/24 21:40,242,161
2023/10/24 21:50,242,161
2023/10/24 22:00,253,112
2023/10/24 22:10,253,112
2023/10/24 22:20,253,112
2023/10/24 22:30,253,112
2023/10/24 22:40,253,112
2023/10/24 22:50,253,112
2023/10/24 23:00,90,36
2023/10/24 23:10,90,36
2023/10/24 23:20,90,36
2023/10/24 23:30,90,36
2023/10/24 23:40,90,36
2023/10/24 23:50,90,36
2023/10/25 0:00,38,21
2023/10/25 0:10,38,21
2023/10/25 0:20,38,21
2023/10/25 0:30,38,21
2023/10/25 0:40,38,21
2023/10/25 0:50,38,21
2023/10/25 1:00,1,0
2023/10/25 1:10,1,0
2023/10/25 1:20,1,0
2023/10/25 1:30,1,0
2023/10/25 1:40,1,0
2023/10/25 1:50,1,0
2023/10/25 2:00,1,0
2023/10/25 2:10,1,0
2023/10/25 2:20,1,0
2023/10/25 2:30,1,0
2023/10/25 2:40,1,0
2023/10/25 2:50,1,0
2023/10/25 3:00,1,0
2023/10/25 3:10,1,0
2023/10/25 3:20,1,0
2023/10/25 3:30,1,0
2023/10/25 3:40,1,0
2023/10/25 3:50,1,0
2023/10/25 4:00,1,0
2023/10/25 4:10,1,0
2023/10/25 4:20,1,0
2023/10/25 4:30,1,0
2023/10/25 4:40,1,0
2023/10/25 4:50,1,0
2023/10/25 5:00,0,0
2023/10/25 5:10,0,0
2023/10/25 5:20,0,0
2023/10/25 5:30,0,0
2023/10/25 5:40,0,0
2023/10/25 5:50,0,0
2023/10/25 6:00,50,60
2023/10/25 6:10,50,60
2023/10/25 6:20,50,60
2023/10/25 6:30,50,60
2023/10/25 6:40,50,60
2023/10/25 6:50,50,60
2023/10/25 7:00,162,314
2023/10/25 7:10,162,314
2023/10/25 7:20,162,314
2023/10/25 7:30,162,314
2023/10/25 7:40,162,314
2023/10/25 7:50,162,314
2023/10/25 8:00,266,559
2023/10/25 8:10,266,559
2023/10/25 8:20,266,559
2023/10/25 8:30,266,559
2023/10/25 8:40,266,559
2023/10/25 8:50,266,559
2023/10/25 9:00,192,401
2023/10/25 9:10,192,401
2023/10/25 9:20,192,401
2023/10/25 9:30,192,401
2023/10/25 9:40,192,401
2023/10/25 9:50,192,401
2023/10/25 10:00,119,240
2023/10/25 10:10,119,240
2023/10/25 10:20,119,240
2023/10/25 10:30,119,240
2023/10/25 10:40,119,240
2023/10/25 10:50,119,240
2023/10/25 11:00,154,226
2023/10/25 11:10,154,226
2023/10/25 11:20,154,226
2023/10/25 11:30,154,226
2023/10/25 11:40,154,226
2023/10/25 11:50,154,226
2023/10/25 12:00,210,269
2023/10/25 12:10,210,269
2023/10/25 12:20,210,269
2023/10/25 12:30,210,269
2023/10/25 12:40,210,269
2023/10/25 12:50,210,269
2023/10/25 13:00,209,226
2023/10/25 13:10,209,226
2023/10/25 13:20,209,226
2023/10/25 13:30,209,226
2023/10/25 13:40,209,226
2023/10/25 13:50,209,226
2023/10/25 14:00,194,208
2023/10/25 14:10,194,208
2023/10/25 14:20,194,208
2023/10/25 14:30,194,208
2023/10/25 14:40,194,208
2023/10/25 14:50,194,208
2023/10/25 15:00,240,189
2023/10/25 15:10,240,189
2023/10/25 15:20,240,189
2023/10/25 15:30,240,189
2023/10/25 15:40,240,189
2023/10/25 15:50,240,189
2023/10/25 16:00,300,208
2023/10/25 16:10,300,208
2023/10/25 16:20,300,208
2023/10/25 16:30,300,208
2023/10/25 16:40,300,208
2023/10/25 16:50,300,208
2023/10/25 17:00,540,346
2023/10/25 17:10,540,346
2023/10/25 17:20,540,346
2023/10/25 17:30,540,346
2023/10/25 17:40,540,346
2023/10/25 17:50,540,346
2023/10/25 18:00,608,425
2023/10/25 18:10,608,425
2023/10/25 18:20,608,425
2023/10/25 18:30,608,425
2023/10/25 18:40,608,425
2023/10/25 18:50,608,425
2023/10/25 19:00,365,267
2023/10/25 19:10,365,267
2023/10/25 19:20,365,267
2023/10/25 19:30,365,267
2023/10/25 19:40,365,267
2023/10/25 19:50,365,267
2023/10/25 20:00,264,165
2023/10/25 20:10,264,165
2023/10/25 20:20,264,165
2023/10/25 20:30,264,165
2023/10/25 20:40,264,165
2023/10/25 20:50,264,165
2023/10/25 21:00,272,171
2023/10/25 21:10,272,171
2023/10/25 21:20,272,171
2023/10/25 21:30,272,171
2023/10/25 21:40,272,171
2023/10/25 21:50,272,171
2023/10/25 22:00,263,121
2023/10/25 22:10,263,121
2023/10/25 22:20,263,121
2023/10/25 22:30,263,121
2023/10/25 22:40,263,121
2023/10/25 22:50,263,121
2023/10/25 23:00,106,42
2023/10/25 23:10,106,42
2023/10/25 23:20,106,42
2023/10/25 23:30,106,42
2023/10/25 23:40,106,42
2023/10/25 23:50,106,42
2023/10/26 0:00,60,26
2023/10/26 0:10,60,26
2023/10/26 0:20,60,26
2023/10/26 0:30,60,26
2023/10/26 0:40,60,26
2023/10/26 0:50,60,26
2023/10/26 1:00,1,0
2023/10/26 1:10,1,0
2023/10/26 1:20,1,0
2023/10/26 1:30,1,0
2023/10/26 1:40,1,0
2023/10/26 1:50,1,0
2023/10/26 2:00,1,0
2023/10/26 2:10,1,0
2023/10/26 2:20,1,0
2023/10/26 2:30,1,0
2023/10/26 2:40,1,0
2023/10/26 2:50,1,0
2023/10/26 3:00,1,0
2023/10/26 3:10,1,0
2023/10/26 3:20,1,0
2023/10/26 3:30,1,0
2023/10/26 3:40,1,0
2023/10/26 3:50,1,0
2023/10/26 4:00,1,0
2023/10/26 4:10,1,0
2023/10/26 4:20,1,0
2023/10/26 4:30,1,0
2023/10/26 4:40,1,0
2023/10/26 4:50,1,0
2023/10/26 5:00,0,0
2023/10/26 5:10,0,0
2023/10/26 5:20,0,0
2023/10/26 5:30,0,0
2023/10/26 5:40,0,0
2023/10/26 5:50,0,0
2023/10/26 6:00,55,59
2023/10/26 6:10,55,59
2023/10/26 6:20,55,59
2023/10/26 6:30,55,59
2023/10/26 6:40,55,59
2023/10/26 6:50,55,59
2023/10/26 7:00,164,314
2023/10/26 7:10,164,314
2023/10/26 7:20,164,314
2023/10/26 7:30,164,314
2023/10/26 7:40,164,314
2023/10/26 7:50,164,314
2023/10/26 8:00,284,539
2023/10/26 8:10,284,539
2023/10/26 8:20,284,539
2023/10/26 8:30,284,539
2023/10/26 8:40,284,539
2023/10/26 8:50,284,539
2023/10/26 9:00,187,389
2023/10/26 9:10,187,389
2023/10/26 9:20,187,389
2023/10/26 9:30,187,389
2023/10/26 9:40,187,389
2023/10/26 9:50,187,389
2023/10/26 10:00,136,250
2023/10/26 10:10,136,250
2023/10/26 10:20,136,250
2023/10/26 10:30,136,250
2023/10/26 10:40,136,250
2023/10/26 10:50,136,250
2023/10/26 11:00,134,235
2023/10/26 11:10,134,235
2023/10/26 11:20,134,235
2023/10/26 11:30,134,235
2023/10/26 11:40,134,235
2023/10/26 11:50,134,235
2023/10/26 12:00,196,266
2023/10/26 12:10,196,266
2023/10/26 12:20,196,266
2023/10/26 12:30,196,266
2023/10/26 12:40,196,266
2023/10/26 12:50,196,266
2023/10/26 13:00,207,244
2023/10/26 13:10,207,244
2023/10/26 13:20,207,244
2023/10/26 13:30,207,244
2023/10/26 13:40,207,244
2023/10/26 13:50,207,244
2023/10/26 14:00,201,212
2023/10/26 14:10,201,212
2023/10/26 14:20,201,212
2023/10/26 14:30,201,212
2023/10/26 14:40,201,212
2023/10/26 14:50,201,212
2023/10/26 15:00,230,178
2023/10/26 15:10,230,178
2023/10/26 15:20,230,178
2023/10/26 15:30,230,178
2023/10/26 15:40,230,178
2023/10/26 15:50,230,178
2023/10/26 16:00,306,209
2023/10/26 16:10,306,209
2023/10/26 16:20,306,209
2023/10/26 16:30,306,209
2023/10/26 16:40,306,209
2023/10/26 16:50,306,209
2023/10/26 17:00,544,339
2023/10/26 17:10,544,339
2023/10/26 17:20,544,339
2023/10/26 17:30,544,339
2023/10/26 17:40,544,339
2023/10/26 17:50,544,339
2023/10/26 18:00,662,412
2023/10/26 18:10,662,412
2023/10/26 18:20,662,412
2023/10/26 18:30,662,412
2023/10/26 18:40,662,412
2023/10/26 18:50,662,412
2023/10/26 19:00,399,270
2023/10/26 19:10,399,270
2023/10/26 19:20,399,270
2023/10/26 19:30,399,270
2023/10/26 19:40,399,270
2023/10/26 19:50,399,270
2023/10/26 20:00,270,163
2023/10/26 20:10,270,163
2023/10/26 20:20,270,163
